3.060999999999999943e+01 1.000200000000000015e-26
3.125000000000000000e+01 1.051500000000000007e-26
3.190399999999999991e+01 1.104700000000000063e-26
3.257200000000000273e+01 1.159800000000000039e-26
3.325399999999999778e+01 1.216900000000000067e-26
3.395000000000000284e+01 1.275800000000000027e-26
3.466100000000000136e+01 1.336600000000000050e-26
3.538700000000000045e+01 1.399400000000000124e-26
3.612700000000000244e+01 1.464199999999999964e-26
3.688400000000000034e+01 1.530799999999999879e-26
3.765599999999999881e+01 1.599400000000000132e-26
3.844400000000000261e+01 1.669899999999999875e-26
3.924900000000000233e+01 1.742299999999999969e-26
4.007000000000000028e+01 1.816600000000000126e-26
4.090899999999999892e+01 1.892900000000000047e-26
4.176500000000000057e+01 1.971000000000000044e-26
4.264000000000000057e+01 2.050900000000000117e-26
4.353199999999999648e+01 2.132799999999999954e-26
4.444400000000000261e+01 2.216499999999999866e-26
4.537400000000000233e+01 2.302000000000000140e-26
4.632399999999999807e+01 2.389299999999999916e-26
4.729399999999999693e+01 2.478400000000000054e-26
4.828399999999999892e+01 2.569299999999999980e-26
4.929399999999999693e+01 2.662000000000000269e-26
5.032600000000000051e+01 2.756499999999999772e-26
5.138000000000000256e+01 2.852600000000000234e-26
5.245499999999999829e+01 2.950499999999999911e-26
5.355299999999999727e+01 3.050100000000000249e-26
5.467399999999999949e+01 3.151400000000000100e-26
5.581900000000000261e+01 3.254400000000000038e-26
5.698700000000000188e+01 3.358999999999999788e-26
5.817999999999999972e+01 3.465399999999999900e-26
5.939800000000000324e+01 3.573399999999999824e-26
6.064099999999999824e+01 3.683099999999999834e-26
6.191100000000000136e+01 3.794400000000000231e-26
6.320700000000000074e+01 3.907400000000000141e-26
6.453000000000000114e+01 4.022100000000000137e-26
6.588100000000000023e+01 4.138500000000000221e-26
6.726000000000000512e+01 4.256500000000000117e-26
6.866800000000000637e+01 4.376299999999999800e-26
7.010500000000000398e+01 4.497800000000000145e-26
7.157299999999999329e+01 4.621100000000000278e-26
7.307099999999999795e+01 4.746099999999999924e-26
7.460099999999999909e+01 4.872899999999999932e-26
7.616200000000000614e+01 5.001499999999999729e-26
7.775700000000000500e+01 5.131899999999999888e-26
7.938400000000000034e+01 5.256800000000000407e-26
8.104600000000000648e+01 5.375300000000000530e-26
8.274299999999999500e+01 5.492800000000000198e-26
8.447499999999999432e+01 5.613300000000000086e-26
8.624299999999999500e+01 5.738900000000000236e-26
8.804900000000000659e+01 5.869900000000000324e-26
8.989199999999999591e+01 6.006099999999999800e-26
9.177299999999999613e+01 6.146900000000000458e-26
9.369499999999999318e+01 6.291799999999999772e-26
9.565600000000000591e+01 6.440100000000000408e-26
9.765800000000000125e+01 6.591599999999999520e-26
9.970300000000000296e+01 6.745999999999999726e-26
1.017900000000000063e+02 6.847100000000000174e-26
1.039200000000000017e+02 7.005099999999999957e-26
1.060999999999999943e+02 7.165999999999999685e-26
1.083199999999999932e+02 7.329400000000000554e-26
1.105799999999999983e+02 7.495300000000000268e-26
1.129000000000000057e+02 7.663699999999999974e-26
1.152600000000000051e+02 7.834699999999999949e-26
1.176800000000000068e+02 8.008300000000000193e-26
1.201400000000000006e+02 8.184300000000000153e-26
1.226500000000000057e+02 8.363099999999999785e-26
1.252199999999999989e+02 8.544499999999999685e-26
1.278400000000000034e+02 8.728600000000000128e-26
1.305200000000000102e+02 8.915399999999999966e-26
1.332500000000000000e+02 9.104900000000000348e-26
1.360399999999999920e+02 9.296999999999999850e-26
1.388899999999999864e+02 9.491900000000000171e-26
1.418000000000000114e+02 9.689499999999999887e-26
1.447599999999999909e+02 9.889699999999999871e-26
1.477899999999999920e+02 1.009300000000000035e-25
1.508899999999999864e+02 1.029999999999999954e-25
1.540500000000000114e+02 1.050799999999999918e-25
1.572700000000000102e+02 1.071800000000000088e-25
1.605600000000000023e+02 1.093199999999999981e-25
1.639199999999999875e+02 1.114799999999999966e-25
1.673600000000000136e+02 1.136700000000000088e-25
1.708600000000000136e+02 1.158800000000000071e-25
1.744399999999999977e+02 1.181099999999999916e-25
1.780900000000000034e+02 1.203699999999999898e-25
1.818199999999999932e+02 1.226600000000000017e-25
1.856200000000000045e+02 1.249599999999999952e-25
1.895099999999999909e+02 1.272900000000000023e-25
1.934699999999999989e+02 1.296500000000000003e-25
1.975200000000000102e+02 1.320200000000000027e-25
2.016599999999999966e+02 1.344199999999999959e-25
2.058799999999999955e+02 1.368299999999999937e-25
2.101899999999999977e+02 1.392700000000000052e-25
2.145900000000000034e+02 1.417199999999999982e-25
2.190800000000000125e+02 1.441900000000000004e-25
2.236699999999999875e+02 1.466899999999999933e-25
2.283499999999999943e+02 1.491900000000000092e-25
2.331299999999999955e+02 1.517199999999999929e-25
2.380099999999999909e+02 1.542600000000000040e-25
2.429900000000000091e+02 1.568200000000000014e-25
2.480800000000000125e+02 1.593900000000000033e-25
2.532700000000000102e+02 1.619700000000000098e-25
2.585699999999999932e+02 1.645700000000000024e-25
2.639900000000000091e+02 1.671799999999999996e-25
2.695099999999999909e+02 1.698000000000000014e-25
2.751499999999999773e+02 1.724300000000000077e-25
2.809100000000000250e+02 1.750699999999999956e-25
2.867900000000000205e+02 1.777200000000000111e-25
2.928000000000000114e+02 1.803899999999999898e-25
2.989300000000000068e+02 1.830500000000000098e-25
3.051899999999999977e+02 1.857399999999999976e-25
3.115699999999999932e+02 1.884200000000000038e-25
3.181000000000000227e+02 1.911000000000000099e-25
3.247500000000000000e+02 1.938000000000000023e-25
3.315500000000000114e+02 1.964999999999999946e-25
3.384900000000000091e+02 1.992000000000000100e-25
3.455799999999999841e+02 2.019100000000000069e-25
3.528100000000000023e+02 2.046200000000000038e-25
3.601999999999999886e+02 2.073399999999999823e-25
3.677400000000000091e+02 2.100500000000000022e-25
3.754399999999999977e+02 2.127700000000000037e-25
3.833000000000000114e+02 2.154900000000000052e-25
3.913199999999999932e+02 2.182100000000000066e-25
3.995099999999999909e+02 2.209300000000000081e-25
4.078700000000000045e+02 2.236500000000000096e-25
4.164100000000000250e+02 2.263700000000000111e-25
4.251299999999999955e+02 2.290900000000000126e-25
4.340299999999999727e+02 2.318100000000000141e-25
4.431100000000000136e+02 2.345199999999999880e-25
4.523899999999999864e+02 2.372399999999999895e-25
4.618600000000000136e+02 2.399500000000000094e-25
4.715299999999999727e+02 2.426599999999999833e-25
4.813999999999999773e+02 2.453700000000000032e-25
4.914800000000000182e+02 2.480799999999999772e-25
5.017599999999999909e+02 2.507100000000000065e-25
5.122699999999999818e+02 2.532099999999999994e-25
5.229900000000000091e+02 2.556899999999999832e-25
5.339400000000000546e+02 2.581599999999999854e-25
5.451200000000000045e+02 2.606200000000000060e-25
5.565299999999999727e+02 2.630600000000000174e-25
5.681799999999999500e+02 2.654900000000000014e-25
5.800700000000000500e+02 2.679100000000000037e-25
5.922100000000000364e+02 2.703199999999999785e-25
6.046100000000000136e+02 2.727200000000000176e-25
6.172699999999999818e+02 2.751000000000000017e-25
6.301900000000000546e+02 2.774799999999999858e-25
6.433799999999999955e+02 2.798499999999999882e-25
6.568500000000000227e+02 2.822100000000000091e-25
6.706000000000000227e+02 2.845699999999999841e-25
6.846399999999999864e+02 2.869199999999999774e-25
6.989700000000000273e+02 2.892599999999999892e-25
7.136000000000000227e+02 2.916000000000000009e-25
7.285399999999999636e+02 2.939400000000000126e-25
7.437899999999999636e+02 2.962799999999999785e-25
7.593600000000000136e+02 2.986199999999999902e-25
7.752599999999999909e+02 3.009600000000000019e-25
7.914800000000000182e+02 3.033000000000000137e-25
8.080499999999999545e+02 3.056200000000000163e-25
8.249700000000000273e+02 3.079599999999999821e-25
8.422400000000000091e+02 3.102999999999999939e-25
8.598700000000000045e+02 3.126499999999999872e-25
8.778700000000000045e+02 3.150199999999999897e-25
8.962400000000000091e+02 3.173899999999999922e-25
9.150099999999999909e+02 3.197599999999999946e-25
9.341599999999999682e+02 3.221500000000000062e-25
9.537100000000000364e+02 3.245499999999999994e-25
9.736799999999999500e+02 3.269600000000000202e-25
9.940599999999999454e+02 3.293800000000000225e-25
1.014899999999999977e+03 3.321399999999999963e-25
1.036099999999999909e+03 3.346000000000000169e-25
1.057799999999999955e+03 3.370599999999999916e-25
1.079900000000000091e+03 3.395400000000000213e-25
1.102599999999999909e+03 3.420299999999999867e-25
1.125599999999999909e+03 3.445400000000000071e-25
1.149200000000000045e+03 3.470600000000000092e-25
1.173299999999999955e+03 3.496100000000000020e-25
1.197799999999999955e+03 3.521700000000000223e-25
1.222900000000000091e+03 3.547500000000000058e-25
1.248500000000000000e+03 3.573400000000000168e-25
1.274599999999999909e+03 3.599600000000000186e-25
1.301299999999999955e+03 3.625999999999999835e-25
1.328500000000000000e+03 3.652600000000000036e-25
1.356400000000000091e+03 3.679399999999999868e-25
1.384700000000000045e+03 3.706500000000000067e-25
1.413700000000000045e+03 3.733700000000000081e-25
1.443299999999999955e+03 3.761299999999999820e-25
1.473500000000000000e+03 3.789100000000000108e-25
1.504400000000000091e+03 3.817100000000000029e-25
1.535900000000000091e+03 3.845599999999999948e-25
1.568000000000000000e+03 3.874200000000000143e-25
1.600900000000000091e+03 3.903299999999999877e-25
1.634400000000000091e+03 3.932600000000000161e-25
1.668599999999999909e+03 3.962300000000000169e-25
1.703500000000000000e+03 3.992399999999999900e-25
1.739200000000000045e+03 4.022799999999999998e-25
1.775599999999999909e+03 4.051400000000000192e-25
1.812700000000000045e+03 4.083200000000000010e-25
1.850700000000000045e+03 4.114699999999999921e-25
1.889400000000000091e+03 4.147000000000000197e-25
1.929000000000000000e+03 4.179499999999999646e-25
1.969400000000000091e+03 4.212700000000000103e-25
2.010599999999999909e+03 4.246299999999999824e-25
2.052699999999999818e+03 4.280400000000000003e-25
2.095599999999999909e+03 4.315099999999999997e-25
2.139500000000000000e+03 4.350300000000000448e-25
2.184300000000000182e+03 4.386099999999999795e-25
2.230000000000000000e+03 4.422499999999999876e-25
2.276699999999999818e+03 4.459499999999999771e-25
2.324400000000000091e+03 4.497400000000000307e-25
2.373000000000000000e+03 4.536199999999999646e-25
2.422699999999999818e+03 4.575800000000000269e-25
2.473400000000000091e+03 4.616399999999999970e-25
2.525199999999999818e+03 4.657900000000000312e-25
2.578099999999999909e+03 4.700500000000000007e-25
2.632000000000000000e+03 4.744099999999999700e-25
2.687099999999999909e+03 4.788899999999999941e-25
2.743400000000000091e+03 4.834800000000000454e-25
2.800800000000000182e+03 4.881999999999999953e-25
2.859400000000000091e+03 4.930599999999999631e-25
2.919300000000000182e+03 4.980500000000000133e-25
2.980400000000000091e+03 5.031900000000000171e-25
3.042800000000000182e+03 5.084799999999999746e-25
3.106500000000000000e+03 5.139400000000000326e-25
3.171500000000000000e+03 5.195599999999999799e-25
3.237900000000000091e+03 5.253699999999999910e-25
3.305699999999999818e+03 5.313800000000000016e-25
3.374900000000000091e+03 5.375799999999999840e-25
3.445500000000000000e+03 5.440000000000000209e-25
3.517599999999999909e+03 5.506499999999999562e-25
3.591300000000000182e+03 5.575299999999999734e-25
3.666500000000000000e+03 5.646500000000000084e-25
3.743199999999999818e+03 5.720399999999999599e-25
3.821599999999999909e+03 5.797300000000000024e-25
3.901599999999999909e+03 5.877100000000000166e-25
3.983199999999999818e+03 5.960099999999999931e-25
4.066599999999999909e+03 6.046399999999999594e-25
4.151699999999999818e+03 6.136199999999999708e-25
4.238699999999999818e+03 6.229699999999999902e-25
4.327399999999999636e+03 6.327099999999999810e-25
4.418000000000000000e+03 6.445799999999999566e-25
4.510500000000000000e+03 6.554699999999999900e-25
4.604899999999999636e+03 6.668499999999999945e-25
4.701300000000000182e+03 6.787700000000000159e-25
4.799699999999999818e+03 6.912600000000000448e-25
4.900100000000000364e+03 7.043600000000000077e-25
5.002699999999999818e+03 7.180999999999999872e-25
5.107399999999999636e+03 7.325300000000000290e-25
5.214399999999999636e+03 7.476999999999999952e-25
5.323500000000000000e+03 7.636600000000000235e-25
5.435000000000000000e+03 7.804800000000000310e-25
5.548699999999999818e+03 7.982300000000000266e-25
5.664899999999999636e+03 8.169999999999999827e-25
5.783500000000000000e+03 8.368699999999999356e-25
5.904500000000000000e+03 8.579499999999999126e-25
6.028100000000000364e+03 8.803599999999999686e-25
6.154300000000000182e+03 9.042500000000000571e-25
6.283199999999999818e+03 9.297600000000000124e-25
6.414699999999999818e+03 9.570900000000000176e-25
6.549000000000000000e+03 9.864100000000000816e-25
6.686100000000000364e+03 1.018000000000000056e-24
6.826000000000000000e+03 1.051999999999999960e-24
6.968899999999999636e+03 1.088899999999999947e-24
7.114800000000000182e+03 1.128700000000000018e-24
7.263699999999999818e+03 1.172399999999999987e-24
7.415800000000000182e+03 1.220299999999999943e-24
7.571000000000000000e+03 1.273200000000000069e-24
7.729500000000000000e+03 1.331800000000000086e-24
7.891300000000000182e+03 1.397099999999999993e-24
8.056500000000000000e+03 1.470499999999999969e-24
8.225100000000000364e+03 1.553200000000000010e-24
8.397299999999999272e+03 1.647199999999999928e-24
8.573100000000000364e+03 1.754300000000000084e-24
8.752600000000000364e+03 1.877299999999999919e-24
8.935799999999999272e+03 2.018999999999999977e-24
9.122799999999999272e+03 2.182999999999999880e-24
9.313799999999999272e+03 2.361099999999999835e-24
9.508799999999999272e+03 2.582400000000000035e-24
9.707799999999999272e+03 2.842699999999999941e-24
9.911000000000000000e+03 3.148799999999999901e-24
1.011900000000000000e+04 3.507399999999999804e-24
1.033000000000000000e+04 3.934600000000000064e-24
1.054700000000000000e+04 4.439299999999999645e-24
1.076700000000000000e+04 5.036400000000000066e-24
1.099300000000000000e+04 5.742699999999999812e-24
1.122300000000000000e+04 6.577700000000000202e-24
1.145800000000000000e+04 7.563700000000000717e-24
1.169800000000000000e+04 8.725700000000000733e-24
1.194300000000000000e+04 1.009099999999999990e-23
1.219300000000000000e+04 1.169199999999999996e-23
1.244800000000000000e+04 1.356199999999999870e-23
1.270800000000000000e+04 1.573700000000000118e-23
1.297400000000000000e+04 1.825400000000000085e-23
1.324600000000000000e+04 2.115199999999999889e-23
1.352300000000000000e+04 2.445199999999999909e-23
1.380600000000000000e+04 2.818299999999999790e-23
1.409500000000000000e+04 3.234200000000000063e-23
1.439000000000000000e+04 3.691500000000000183e-23
1.469200000000000000e+04 4.184799999999999759e-23
1.499900000000000000e+04 4.704299999999999960e-23
1.531300000000000000e+04 5.235199999999999871e-23
1.563400000000000000e+04 5.759500000000000352e-23
1.596100000000000000e+04 6.803400000000000169e-23
1.629500000000000000e+04 7.447499999999999980e-23
1.663600000000000000e+04 8.051700000000000511e-23
1.698400000000000000e+04 8.592200000000000394e-23
1.734000000000000000e+04 9.047900000000000225e-23
1.770300000000000000e+04 9.408400000000000471e-23
1.807400000000000000e+04 9.658200000000000388e-23
1.845200000000000000e+04 9.802499999999999741e-23
1.883800000000000000e+04 9.849299999999999976e-23
1.923200000000000000e+04 9.811200000000000433e-23
1.963500000000000000e+04 9.703000000000000262e-23
2.004600000000000000e+04 9.540399999999999657e-23
2.046600000000000000e+04 9.337899999999999771e-23
2.089400000000000000e+04 9.108699999999999465e-23
2.133200000000000000e+04 8.863800000000000140e-23
2.177800000000000000e+04 8.612200000000000485e-23
2.223400000000000000e+04 8.361099999999999451e-23
2.269900000000000000e+04 8.115999999999999502e-23
2.317500000000000000e+04 7.881099999999999634e-23
2.366000000000000000e+04 7.659399999999999803e-23
2.415500000000000000e+04 7.453400000000000166e-23
2.466100000000000000e+04 7.264200000000000040e-23
2.517700000000000000e+04 7.092700000000000471e-23
2.570400000000000000e+04 6.939999999999999599e-23
2.624200000000000000e+04 6.806199999999999500e-23
2.679100000000000000e+04 6.690900000000000102e-23
2.735200000000000000e+04 6.596399999999999764e-23
2.792500000000000000e+04 6.517400000000000171e-23
2.850900000000000000e+04 6.452600000000000208e-23
2.910600000000000000e+04 6.407699999999999435e-23
2.971500000000000000e+04 6.386699999999999751e-23
3.033700000000000000e+04 6.379700000000000249e-23
3.097200000000000000e+04 6.379899999999999697e-23
3.162100000000000000e+04 6.385399999999999810e-23
3.228300000000000000e+04 6.401800000000000425e-23
3.295800000000000000e+04 6.426500000000000484e-23
3.364800000000000000e+04 6.450199999999999774e-23
3.435300000000000000e+04 6.483099999999999552e-23
3.507200000000000000e+04 6.522400000000000488e-23
3.580600000000000000e+04 6.569099999999999823e-23
3.655600000000000000e+04 6.612800000000000379e-23
3.732100000000000000e+04 6.676499999999999849e-23
3.810200000000000000e+04 6.736199999999999772e-23
3.890000000000000000e+04 6.808800000000000558e-23
3.971400000000000000e+04 6.900299999999999767e-23
4.054500000000000000e+04 6.990199999999999861e-23
4.139400000000000000e+04 7.097000000000000367e-23
4.226000000000000000e+04 7.225700000000000425e-23
4.314500000000000000e+04 7.358400000000000031e-23
4.404800000000000000e+04 7.516299999999999492e-23
4.497000000000000000e+04 7.688700000000000106e-23
4.591200000000000000e+04 7.879200000000000172e-23
4.687300000000000000e+04 8.090399999999999574e-23
4.785400000000000000e+04 8.320800000000000098e-23
4.885600000000000000e+04 8.577899999999999866e-23
4.987800000000000000e+04 8.860899999999999909e-23
5.092300000000000000e+04 9.226500000000000196e-23
5.198900000000000000e+04 9.590199999999999846e-23
5.307700000000000000e+04 9.972800000000000269e-23
5.418800000000000000e+04 1.039199999999999967e-22
5.532200000000000000e+04 1.085099999999999980e-22
5.648000000000000000e+04 1.135100000000000089e-22
5.766300000000000000e+04 1.189600000000000011e-22
5.887000000000000000e+04 1.249199999999999975e-22
6.010200000000000000e+04 1.313299999999999988e-22
6.136000000000000000e+04 1.382099999999999970e-22
6.264500000000000000e+04 1.455700000000000114e-22
6.395600000000000000e+04 1.534599999999999982e-22
6.529500000000000000e+04 1.617999999999999900e-22
6.666200000000000000e+04 1.705699999999999950e-22
6.805700000000000000e+04 1.797200000000000098e-22
6.948200000000000000e+04 1.890200000000000107e-22
7.093600000000000000e+04 1.983900000000000066e-22
7.242100000000000000e+04 2.077000000000000033e-22
7.393700000000000000e+04 2.166200000000000178e-22
7.548500000000000000e+04 2.254799999999999861e-22
7.706500000000000000e+04 2.339199999999999842e-22
7.867800000000000000e+04 2.418799999999999896e-22
8.032500000000000000e+04 2.493099999999999990e-22
8.200700000000000000e+04 2.561100000000000062e-22
8.372300000000000000e+04 2.623899999999999899e-22
8.547600000000000000e+04 2.680999999999999940e-22
8.726500000000000000e+04 2.732400000000000183e-22
8.909200000000000000e+04 2.778199999999999885e-22
9.095700000000000000e+04 2.818299999999999790e-22
9.286100000000000000e+04 2.852600000000000174e-22
9.480500000000000000e+04 2.880799999999999984e-22
9.679000000000000000e+04 2.902999999999999884e-22
9.881600000000000000e+04 2.918900000000000232e-22
1.008800000000000000e+05 2.926800000000000074e-22
1.030000000000000000e+05 2.930299999999999825e-22
1.051500000000000000e+05 2.920399999999999857e-22
1.073500000000000000e+05 2.911400000000000228e-22
1.096000000000000000e+05 2.901000000000000228e-22
1.118900000000000000e+05 2.888400000000000183e-22
1.142400000000000000e+05 2.875800000000000137e-22
1.166300000000000000e+05 2.863099999999999898e-22
1.190700000000000000e+05 2.852199999999999866e-22
1.215600000000000000e+05 2.843999999999999912e-22
1.241100000000000000e+05 2.839300000000000178e-22
1.267100000000000000e+05 2.838500000000000034e-22
1.293600000000000000e+05 2.841700000000000142e-22
1.320700000000000000e+05 2.849000000000000228e-22
1.348300000000000000e+05 2.860100000000000178e-22
1.376500000000000000e+05 2.874699999999999880e-22
1.405300000000000000e+05 2.892299999999999771e-22
1.434800000000000000e+05 2.912500000000000015e-22
1.464800000000000000e+05 2.934699999999999916e-22
1.495500000000000000e+05 2.958300000000000187e-22
1.526800000000000000e+05 2.982900000000000051e-22
1.558700000000000000e+05 3.007699999999999834e-22
1.591300000000000000e+05 3.032399999999999892e-22
1.624700000000000000e+05 3.056299999999999806e-22
1.658700000000000000e+05 3.079099999999999933e-22
1.693400000000000000e+05 3.100399999999999964e-22
1.728800000000000000e+05 3.120199999999999901e-22
1.765000000000000000e+05 3.138299999999999824e-22
1.802000000000000000e+05 3.154999999999999847e-22
1.839700000000000000e+05 3.170499999999999887e-22
1.878200000000000000e+05 3.185199999999999783e-22
1.917500000000000000e+05 3.169700000000000213e-22
1.957700000000000000e+05 3.185600000000000090e-22
1.998600000000000000e+05 3.201800000000000081e-22
2.040500000000000000e+05 3.218000000000000072e-22
2.083200000000000000e+05 3.233899999999999950e-22
2.126800000000000000e+05 3.249099999999999878e-22
2.171300000000000000e+05 3.263099999999999823e-22
2.216800000000000000e+05 3.274900000000000194e-22
2.263200000000000000e+05 3.283499999999999986e-22
2.310600000000000000e+05 3.287700000000000158e-22
2.358900000000000000e+05 3.286000000000000144e-22
2.408300000000000000e+05 3.276800000000000126e-22
2.458700000000000000e+05 3.258499999999999814e-22
2.510200000000000000e+05 3.229400000000000135e-22
2.562700000000000000e+05 3.188000000000000054e-22
2.616400000000000000e+05 3.133499999999999896e-22
2.671200000000000000e+05 3.065499999999999824e-22
2.727100000000000000e+05 2.984299999999999951e-22
2.784200000000000000e+05 2.891300000000000178e-22
2.842400000000000000e+05 2.788599999999999885e-22
2.901900000000000000e+05 2.679100000000000007e-22
2.962700000000000000e+05 2.566000000000000184e-22
3.024700000000000000e+05 2.452399999999999860e-22
3.088000000000000000e+05 2.341099999999999774e-22
3.152700000000000000e+05 2.234699999999999811e-22
3.218700000000000000e+05 2.134799999999999789e-22
3.286000000000000000e+05 2.042499999999999966e-22
3.354800000000000000e+05 1.958299999999999903e-22
3.425100000000000000e+05 1.882300000000000030e-22
3.496800000000000000e+05 1.814199999999999999e-22
3.570000000000000000e+05 1.752999999999999981e-22
3.644700000000000000e+05 1.699700000000000040e-22
3.721000000000000000e+05 1.651600000000000099e-22
3.798900000000000000e+05 1.610100000000000059e-22
3.878400000000000000e+05 1.572600000000000036e-22
3.959600000000000000e+05 1.539999999999999901e-22
4.042500000000000000e+05 1.510499999999999915e-22
4.127100000000000000e+05 1.484899999999999987e-22
4.213500000000000000e+05 1.461999999999999901e-22
4.301700000000000000e+05 1.441900000000000087e-22
4.391700000000000000e+05 1.423799999999999929e-22
4.483700000000000000e+05 1.407300000000000060e-22
4.577500000000000000e+05 1.392200000000000092e-22
4.673300000000000000e+05 1.377999999999999992e-22
4.771200000000000000e+05 1.364299999999999924e-22
4.871000000000000000e+05 1.350899999999999970e-22
4.973000000000000000e+05 1.337400000000000056e-22
5.077100000000000000e+05 1.320399999999999920e-22
5.183400000000000000e+05 1.301999999999999884e-22
5.291900000000000000e+05 1.282799999999999938e-22
5.402700000000000000e+05 1.262499999999999970e-22
5.515800000000000000e+05 1.240699999999999907e-22
5.631200000000000000e+05 1.217499999999999943e-22
5.749100000000000000e+05 1.192900000000000079e-22
5.869500000000000000e+05 1.167000000000000039e-22
5.992300000000000000e+05 1.140199999999999894e-22
6.117800000000000000e+05 1.112899999999999953e-22
6.245800000000000000e+05 1.085799999999999931e-22
6.376600000000000000e+05 1.059500000000000053e-22
6.510100000000000000e+05 1.034400000000000039e-22
6.646300000000000000e+05 1.011000000000000039e-22
6.785500000000000000e+05 9.895300000000000066e-23
6.927500000000000000e+05 9.700699999999999552e-23
7.072500000000000000e+05 9.526600000000000100e-23
7.220600000000000000e+05 9.371900000000000042e-23
7.371700000000000000e+05 9.234799999999999640e-23
7.526000000000000000e+05 9.113299999999999709e-23
7.683600000000000000e+05 9.004800000000000365e-23
7.844400000000000000e+05 8.906800000000000275e-23
8.008600000000000000e+05 8.816800000000000456e-23
8.176300000000000000e+05 8.732500000000000199e-23
8.347400000000000000e+05 8.651500000000000245e-23
8.522200000000000000e+05 8.571899999999999956e-23
8.700600000000000000e+05 8.491700000000000146e-23
8.882700000000000000e+05 8.409499999999999975e-23
9.068700000000000000e+05 8.323899999999999777e-23
9.258500000000000000e+05 8.234200000000000306e-23
9.452300000000000000e+05 8.139799999999999692e-23
9.650200000000000000e+05 8.040800000000000009e-23
9.852200000000000000e+05 7.937699999999999878e-23
1.005800000000000000e+06 7.831099999999999996e-23
1.026900000000000000e+06 7.722099999999999681e-23
1.048400000000000000e+06 7.611699999999999699e-23
1.070300000000000000e+06 7.513500000000000161e-23
1.092700000000000000e+06 7.395900000000000053e-23
1.115600000000000000e+06 7.281600000000000248e-23
1.139000000000000000e+06 7.170300000000000398e-23
1.162800000000000000e+06 7.062299999999999675e-23
1.187200000000000000e+06 6.957600000000000431e-23
1.212000000000000000e+06 6.855899999999999966e-23
1.237400000000000000e+06 6.756900000000000283e-23
1.263300000000000000e+06 6.660200000000000134e-23
1.289700000000000000e+06 6.565299999999999723e-23
1.316700000000000000e+06 6.471499999999999805e-23
1.344300000000000000e+06 6.378099999999999959e-23
1.372400000000000000e+06 6.284399999999999766e-23
1.401200000000000000e+06 6.189500000000000530e-23
1.430500000000000000e+06 6.092699999999999482e-23
1.460400000000000000e+06 5.993299999999999726e-23
1.491000000000000000e+06 5.890499999999999944e-23
1.522200000000000000e+06 5.783599999999999714e-23
1.554100000000000000e+06 5.672299999999999864e-23
1.586600000000000000e+06 5.556099999999999422e-23
1.619800000000000000e+06 5.434700000000000390e-23
1.653700000000000000e+06 5.308100000000000418e-23
1.688400000000000000e+06 5.176399999999999817e-23
1.723700000000000000e+06 5.039700000000000075e-23
